Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1603065600,148,116,4,4,4,0
AP,1603065600,172,147,6,0,0,0
EA,1603065600,49,41,4,0,1,0
EF,1603065600,299,253,3,7,5,0
EIC,1603065600,288,173,11,10,2,0
G,1603065600,361,274,22,9,3,0
GRZ,1603065600,734,661,48,0,3,0
GTH,1603065600,417,347,31,5,5,1
HBN,1603065600,103,96,1,2,0,0
IK,1603065600,250,213,7,0,1,0
J,1603065600,274,241,4,10,1,0
KYF,1603065600,77,70,0,1,0,0
NDH,1603065600,82,75,2,0,1,0
SHK,1603065600,161,118,4,9,2,1
SHL,1603065600,40,33,2,0,2,0
SLF,1603065600,122,108,0,3,1,0
SM,1603065600,257,207,7,0,2,0
SOK,1603065600,233,199,12,3,4,0
SOM,1603065600,129,80,2,4,3,0
SON,1603065600,332,300,25,1,1,0
UH,1603065600,162,117,4,18,1,0
WAK,1603065600,165,142,2,0,0,0
WE,1603065600,145,144,0,1,1,0
TH,1603065600,5000,4155,201,87,43,2
