Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1587859200,47,36,3,0,0,0
AP,1587859200,67,55,4,0,0,0
EA,1587859200,16,11,1,0,0,0
EF,1587859200,132,117,2,0,0,0
EIC,1587859200,116,104,3,1,1,0
G,1587859200,136,66,5,3,0,0
GRZ,1587859200,396,260,24,7,1,0
GTH,1587859200,190,94,8,7,0,0
HBN,1587859200,20,15,1,0,0,0
IK,1587859200,121,103,4,0,0,0
J,1587859200,157,151,3,0,0,0
KYF,1587859200,37,35,0,0,0,0
NDH,1587859200,57,44,1,0,0,0
SHK,1587859200,55,49,1,0,0,0
SHL,1587859200,13,10,2,0,0,0
SLF,1587859200,57,53,0,0,0,0
SM,1587859200,90,58,2,0,0,0
SOK,1587859200,120,85,10,2,0,0
SOM,1587859200,36,33,0,0,0,0
SON,1587859200,88,51,2,0,0,0
UH,1587859200,70,56,2,0,0,0
WAK,1587859200,39,33,0,0,0,0
WE,1587859200,61,57,0,0,0,0
TH,1587859200,2121,1576,78,20,2,0
