Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1589587200,59,49,3,0,0,0
AP,1589587200,73,67,4,0,1,0
EA,1589587200,27,16,2,0,0,0
EF,1589587200,136,131,2,0,0,0
EIC,1589587200,140,118,7,1,0,0
G,1589587200,196,147,9,1,0,0
GRZ,1589587200,575,417,43,4,4,1
GTH,1589587200,274,214,24,3,5,0
HBN,1589587200,32,26,1,0,0,0
IK,1589587200,129,121,4,0,2,0
J,1589587200,159,155,3,0,0,0
KYF,1589587200,45,41,0,1,0,0
NDH,1589587200,61,59,1,0,0,0
SHK,1589587200,68,53,2,1,0,0
SHL,1589587200,15,11,2,0,0,0
SLF,1589587200,67,64,0,0,1,0
SM,1589587200,119,97,3,0,2,0
SOK,1589587200,140,114,12,2,2,0
SOM,1589587200,37,36,1,0,0,0
SON,1589587200,173,105,11,1,3,0
UH,1589587200,78,71,2,0,0,0
WAK,1589587200,57,41,2,0,1,0
WE,1589587200,65,63,0,0,0,0
TH,1589587200,2725,2216,138,14,21,1
