Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1591574400,72,62,3,1,1,0
AP,1591574400,74,69,4,0,0,0
EA,1591574400,29,26,2,0,0,0
EF,1591574400,138,134,2,0,0,0
EIC,1591574400,158,144,9,0,1,0
G,1591574400,252,205,19,0,2,0
GRZ,1591574400,626,561,46,1,3,0
GTH,1591574400,305,259,30,4,3,0
HBN,1591574400,56,38,1,0,0,0
IK,1591574400,135,128,6,0,2,0
J,1591574400,160,156,3,0,0,0
KYF,1591574400,45,45,0,0,0,0
NDH,1591574400,64,59,2,0,0,0
SHK,1591574400,72,64,3,0,0,0
SHL,1591574400,19,14,2,0,0,0
SLF,1591574400,71,67,0,0,0,0
SM,1591574400,141,124,3,3,2,0
SOK,1591574400,149,132,12,0,0,0
SOM,1591574400,37,36,1,0,0,0
SON,1591574400,268,211,17,10,4,0
UH,1591574400,85,76,3,0,1,0
WAK,1591574400,76,69,2,0,4,0
WE,1591574400,68,68,0,0,0,0
TH,1591574400,3100,2747,170,19,23,0
