Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1594512000,76,72,4,0,0,0
AP,1594512000,75,70,4,0,0,0
EA,1594512000,30,28,2,0,0,0
EF,1594512000,140,138,2,0,1,0
EIC,1594512000,162,151,9,0,0,0
G,1594512000,259,234,22,0,0,0
GRZ,1594512000,668,616,48,0,0,0
GTH,1594512000,315,283,30,0,0,0
HBN,1594512000,81,66,1,0,0,0
IK,1594512000,137,130,6,0,0,0
J,1594512000,162,158,3,1,0,0
KYF,1594512000,52,52,0,0,0,0
NDH,1594512000,66,64,2,0,0,0
SHK,1594512000,73,70,3,0,0,0
SHL,1594512000,21,18,2,0,0,0
SLF,1594512000,72,71,0,0,0,0
SM,1594512000,159,147,4,0,0,0
SOK,1594512000,150,138,12,0,0,0
SOM,1594512000,39,36,1,0,0,0
SON,1594512000,306,280,22,0,0,0
UH,1594512000,92,89,3,0,0,0
WAK,1594512000,88,85,2,0,0,0
WE,1594512000,69,69,0,0,0,0
TH,1594512000,3292,3065,182,1,1,0
