Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1604793600,438,232,4,0,8,0
AP,1604793600,356,237,6,0,11,0
EA,1604793600,80,59,4,0,1,0
EF,1604793600,806,528,8,22,26,0
EIC,1604793600,548,346,14,0,3,0
G,1604793600,548,381,24,0,6,0
GRZ,1604793600,898,754,48,18,19,0
GTH,1604793600,552,446,31,6,7,0
HBN,1604793600,346,152,1,2,1,0
IK,1604793600,368,290,7,13,9,0
J,1604793600,442,359,4,0,11,0
KYF,1604793600,184,105,1,4,9,0
NDH,1604793600,173,124,2,0,4,0
SHK,1604793600,360,245,4,5,2,0
SHL,1604793600,88,58,2,2,2,0
SLF,1604793600,262,168,0,2,11,0
SM,1604793600,567,388,11,7,13,0
SOK,1604793600,320,261,12,0,1,0
SOM,1604793600,244,202,2,2,5,0
SON,1604793600,431,353,26,6,6,0
UH,1604793600,362,234,6,35,8,1
WAK,1604793600,256,217,3,0,10,0
WE,1604793600,334,234,0,8,18,0
TH,1604793600,8963,6373,220,132,191,1
