Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1591833600,75,69,3,0,2,0
AP,1591833600,74,69,4,0,0,0
EA,1591833600,30,27,2,0,1,0
EF,1591833600,138,136,2,0,1,0
EIC,1591833600,158,144,9,-1,-1,0
G,1591833600,253,210,19,0,0,0
GRZ,1591833600,646,572,46,10,1,0
GTH,1591833600,307,265,30,0,0,0
HBN,1591833600,58,41,1,0,3,0
IK,1591833600,135,129,6,0,0,0
J,1591833600,160,156,3,0,0,0
KYF,1591833600,46,45,0,1,0,0
NDH,1591833600,65,59,2,0,0,0
SHK,1591833600,73,66,3,0,0,0
SHL,1591833600,20,17,2,1,0,0
SLF,1591833600,71,69,0,0,1,0
SM,1591833600,144,128,4,1,2,0
SOK,1591833600,149,133,12,0,0,0
SOM,1591833600,37,36,1,0,0,0
SON,1591833600,268,229,17,0,3,0
UH,1591833600,89,76,3,1,0,0
WAK,1591833600,78,71,2,0,0,0
WE,1591833600,69,68,0,0,0,0
TH,1591833600,3143,2815,171,13,13,0
