Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1634515200,7531,6901,293,2,14,0
AP,1634515200,4462,4302,80,1,11,0
EA,1634515200,0,0,0,0,0,0
EF,1634515200,10100,9359,276,130,15,0
EIC,1634515200,6807,6378,251,5,18,0
G,1634515200,6293,5913,207,28,9,0
GRZ,1634515200,8480,7776,241,4,8,1
GTH,1634515200,9606,9116,208,40,22,0
HBN,1634515200,5843,5470,254,13,9,0
IK,1634515200,7125,6670,219,28,11,0
J,1634515200,4897,4560,84,2,8,0
KYF,1634515200,4167,3763,146,16,10,0
NDH,1634515200,3177,3050,70,10,4,0
SHK,1634515200,5196,4813,134,8,6,1
SHL,1634515200,2349,2195,113,2,4,0
SLF,1634515200,7370,6931,298,6,7,1
SM,1634515200,10894,10265,380,10,29,4
SOK,1634515200,6903,6424,188,12,1,0
SOM,1634515200,4551,4201,136,20,11,0
SON,1634515200,4545,4275,166,29,1,0
UH,1634515200,7172,6567,266,8,20,0
WAK,1634515200,11255,10562,328,24,21,0
WE,1634515200,3002,2674,105,21,9,0
TH,1634515200,141725,132165,4443,419,248,7
