Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1601769600,114,104,4,1,0,0
AP,1601769600,149,131,6,0,1,0
EA,1601769600,44,38,4,0,0,0
EF,1601769600,245,219,2,0,0,0
EIC,1601769600,178,164,11,0,1,0
G,1601769600,293,258,22,1,0,0
GRZ,1601769600,703,646,48,1,1,0
GTH,1601769600,365,334,30,0,0,0
HBN,1601769600,96,93,1,0,0,0
IK,1601769600,218,201,7,0,1,0
J,1601769600,224,204,3,1,3,0
KYF,1601769600,66,64,0,0,0,0
NDH,1601769600,76,74,2,0,0,0
SHK,1601769600,101,95,3,0,0,0
SHL,1601769600,33,31,2,0,0,0
SLF,1601769600,105,90,0,0,3,0
SM,1601769600,208,193,6,0,0,0
SOK,1601769600,204,164,12,1,1,0
SOM,1601769600,66,61,1,0,1,0
SON,1601769600,323,300,22,0,0,0
UH,1601769600,115,108,3,0,1,0
WAK,1601769600,139,122,2,0,3,0
WE,1601769600,140,122,0,0,0,0
TH,1601769600,4205,3816,191,5,16,0
