Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1595376000,79,73,4,0,0,0
AP,1595376000,77,71,4,0,0,0
EA,1595376000,31,28,2,0,0,0
EF,1595376000,140,138,2,0,0,0
EIC,1595376000,162,153,9,0,0,0
G,1595376000,261,237,22,1,0,0
GRZ,1595376000,668,620,48,0,0,0
GTH,1595376000,318,285,30,0,0,0
HBN,1595376000,84,74,1,0,0,0
IK,1595376000,144,133,6,0,0,0
J,1595376000,163,158,3,0,0,0
KYF,1595376000,53,52,0,0,0,0
NDH,1595376000,67,64,2,0,0,0
SHK,1595376000,73,70,3,0,0,0
SHL,1595376000,21,19,2,0,0,0
SLF,1595376000,72,72,0,0,0,0
SM,1595376000,162,152,4,0,1,0
SOK,1595376000,150,138,12,0,0,0
SOM,1595376000,41,39,1,0,1,0
SON,1595376000,306,284,22,0,1,0
UH,1595376000,92,89,3,0,0,0
WAK,1595376000,91,86,2,0,0,0
WE,1595376000,72,70,0,0,1,0
TH,1595376000,3327,3105,182,1,4,0
