Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1590278400,63,54,3,0,1,0
AP,1590278400,73,69,4,0,0,0
EA,1590278400,28,22,2,0,0,0
EF,1590278400,136,133,2,0,0,0
EIC,1590278400,151,132,8,0,1,0
G,1590278400,217,173,11,0,1,0
GRZ,1590278400,609,491,45,5,6,0
GTH,1590278400,281,240,27,1,3,0
HBN,1590278400,42,27,1,4,0,0
IK,1590278400,129,125,4,0,0,0
J,1590278400,159,155,3,0,0,0
KYF,1590278400,45,44,0,0,3,0
NDH,1590278400,61,58,2,0,0,0
SHK,1590278400,69,63,3,0,3,0
SHL,1590278400,17,11,2,0,0,0
SLF,1590278400,69,65,0,0,1,0
SM,1590278400,123,102,3,1,1,0
SOK,1590278400,144,125,12,0,3,0
SOM,1590278400,37,36,1,0,0,0
SON,1590278400,206,144,14,0,5,0
UH,1590278400,77,74,3,0,0,0
WAK,1590278400,67,48,2,3,5,0
WE,1590278400,68,65,0,0,0,0
TH,1590278400,2871,2456,152,14,33,0
