Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1610496000,3679,2082,75,60,127,8
AP,1610496000,1508,1184,19,45,31,0
EA,1610496000,769,519,20,7,19,0
EF,1610496000,3615,2943,92,78,-1,4
EIC,1610496000,2876,2230,87,54,38,3
G,1610496000,2495,2055,95,39,37,0
GRZ,1610496000,2879,2318,94,69,59,1
GTH,1610496000,2736,2018,93,93,59,2
HBN,1610496000,2833,2252,98,55,67,3
IK,1610496000,2567,2074,68,49,47,1
J,1610496000,2180,1635,24,75,40,2
KYF,1610496000,1473,1148,42,84,13,2
NDH,1610496000,1182,914,29,0,17,0
SHK,1610496000,2039,1466,45,50,37,1
SHL,1610496000,932,713,39,0,13,0
SLF,1610496000,3286,2470,95,101,71,2
SM,1610496000,3764,2975,125,68,38,1
SOK,1610496000,2644,2073,55,32,22,0
SOM,1610496000,1566,1252,42,41,29,1
SON,1610496000,2260,1861,89,28,4,0
UH,1610496000,3278,1963,98,50,114,4
WAK,1610496000,2846,2064,36,26,111,2
WE,1610496000,1229,1003,45,0,10,0
TH,1610496000,54636,41212,1505,1104,1002,37
