Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1603411200,188,124,4,8,1,0
AP,1603411200,192,153,6,6,1,0
EA,1603411200,51,41,4,0,0,0
EF,1603411200,366,266,3,15,4,0
EIC,1603411200,327,205,12,18,14,1
G,1603411200,391,291,22,12,0,0
GRZ,1603411200,759,672,48,3,3,0
GTH,1603411200,446,362,31,6,3,0
HBN,1603411200,114,96,1,4,0,0
IK,1603411200,264,225,7,5,2,0
J,1603411200,302,249,4,3,3,0
KYF,1603411200,84,71,0,3,1,0
NDH,1603411200,94,77,2,1,1,0
SHK,1603411200,205,127,4,8,7,0
SHL,1603411200,50,37,2,4,0,0
SLF,1603411200,133,114,0,1,2,0
SM,1603411200,295,218,7,20,2,0
SOK,1603411200,252,204,12,9,2,0
SOM,1603411200,171,99,2,20,4,0
SON,1603411200,337,300,25,3,0,0
UH,1603411200,194,122,4,0,1,0
WAK,1603411200,168,148,2,0,1,0
WE,1603411200,163,145,0,3,0,0
TH,1603411200,5546,4346,202,152,52,1
