Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1597190400,79,75,4,0,0,0
AP,1597190400,82,73,4,0,0,0
EA,1597190400,36,32,3,0,1,0
EF,1597190400,157,142,2,2,1,0
EIC,1597190400,163,152,10,0,-1,1
G,1597190400,271,239,22,3,0,0
GRZ,1597190400,678,620,48,3,0,0
GTH,1597190400,325,289,30,0,0,0
HBN,1597190400,87,82,1,0,0,0
IK,1597190400,154,141,6,1,1,0
J,1597190400,164,160,3,0,0,0
KYF,1597190400,55,55,0,0,0,0
NDH,1597190400,68,65,2,0,0,0
SHK,1597190400,73,70,3,0,0,0
SHL,1597190400,22,19,2,1,0,0
SLF,1597190400,72,72,0,0,0,0
SM,1597190400,180,160,5,0,0,0
SOK,1597190400,159,141,12,0,0,0
SOM,1597190400,46,41,1,2,0,0
SON,1597190400,309,287,22,-1,0,0
UH,1597190400,92,89,3,0,0,0
WAK,1597190400,98,93,2,0,2,0
WE,1597190400,94,91,0,0,0,0
TH,1597190400,3464,3188,185,11,4,1
