Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1601683200,113,104,4,1,0,0
AP,1601683200,149,130,6,0,2,0
EA,1601683200,44,38,4,0,0,0
EF,1601683200,245,219,2,0,2,0
EIC,1601683200,178,163,11,0,1,0
G,1601683200,292,258,22,1,0,0
GRZ,1601683200,702,645,48,2,0,0
GTH,1601683200,365,334,30,0,1,0
HBN,1601683200,96,93,1,0,0,0
IK,1601683200,218,200,7,0,0,0
J,1601683200,223,201,3,3,1,0
KYF,1601683200,66,64,0,0,1,0
NDH,1601683200,76,74,2,0,1,0
SHK,1601683200,101,95,3,0,3,0
SHL,1601683200,33,31,2,0,0,0
SLF,1601683200,105,87,0,0,0,0
SM,1601683200,208,193,6,5,0,0
SOK,1601683200,203,163,12,24,0,0
SOM,1601683200,66,60,1,1,0,0
SON,1601683200,323,300,22,0,1,0
UH,1601683200,115,107,3,0,0,0
WAK,1601683200,139,119,2,1,0,0
WE,1601683200,140,122,0,4,0,0
TH,1601683200,4200,3800,191,42,13,0
