Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1601078400,109,102,4,0,1,0
AP,1601078400,139,113,5,1,7,0
EA,1601078400,43,37,4,0,0,0
EF,1601078400,225,202,2,0,4,0
EIC,1601078400,178,161,11,0,0,0
G,1601078400,283,256,22,0,1,0
GRZ,1601078400,695,642,48,0,0,0
GTH,1601078400,365,324,30,1,0,0
HBN,1601078400,94,91,1,0,0,0
IK,1601078400,215,171,7,0,2,0
J,1601078400,211,193,3,1,0,0
KYF,1601078400,65,63,0,0,1,0
NDH,1601078400,76,74,2,0,0,0
SHK,1601078400,100,90,3,0,0,0
SHL,1601078400,33,31,2,0,0,0
SLF,1601078400,92,82,0,0,0,0
SM,1601078400,199,192,6,0,0,0
SOK,1601078400,176,160,12,0,1,0
SOM,1601078400,62,59,1,0,0,0
SON,1601078400,323,298,22,0,0,0
UH,1601078400,112,99,3,0,0,0
WAK,1601078400,132,111,2,0,0,0
WE,1601078400,122,119,0,0,0,0
TH,1601078400,4049,3670,190,3,17,0
