Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1592179200,75,69,3,0,0,0
AP,1592179200,74,70,4,0,0,0
EA,1592179200,30,27,2,0,0,0
EF,1592179200,139,136,2,1,0,0
EIC,1592179200,158,146,9,0,1,0
G,1592179200,253,217,19,0,1,0
GRZ,1592179200,655,574,46,0,1,0
GTH,1592179200,307,267,30,0,0,0
HBN,1592179200,63,44,1,1,1,0
IK,1592179200,135,129,6,0,0,0
J,1592179200,161,156,3,0,0,0
KYF,1592179200,48,45,0,0,0,0
NDH,1592179200,65,60,2,0,1,0
SHK,1592179200,73,66,3,0,0,0
SHL,1592179200,20,17,2,0,0,0
SLF,1592179200,71,71,0,0,0,0
SM,1592179200,145,129,4,0,0,0
SOK,1592179200,149,136,12,0,2,0
SOM,1592179200,37,36,1,0,0,0
SON,1592179200,279,234,20,0,3,0
UH,1592179200,89,80,3,0,1,0
WAK,1592179200,80,73,2,2,1,0
WE,1592179200,69,68,0,0,0,0
TH,1592179200,3175,2850,174,4,12,0
