Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1613952000,4687,4068,199,0,27,3
AP,1613952000,2320,2063,41,3,29,2
EA,1613952000,980,880,47,3,1,3
EF,1613952000,5023,4566,164,0,18,0
EIC,1613952000,4035,3671,141,0,25,0
G,1613952000,3008,2729,118,10,7,0
GRZ,1613952000,3500,3249,119,2,6,0
GTH,1613952000,4258,3843,140,6,33,1
HBN,1613952000,3667,3313,170,8,11,6
IK,1613952000,3345,3059,129,7,14,0
J,1613952000,2850,2680,56,5,13,0
KYF,1613952000,2043,1796,90,4,4,1
NDH,1613952000,1604,1500,43,0,3,0
SHK,1613952000,2788,2515,75,4,6,0
SHL,1613952000,1274,1118,84,3,1,1
SLF,1613952000,4318,3944,208,17,28,3
SM,1613952000,5781,5140,210,6,52,1
SOK,1613952000,3490,3137,85,17,11,0
SOM,1613952000,2118,1905,85,9,10,0
SON,1613952000,2681,2477,139,4,6,0
UH,1613952000,4487,3984,187,10,15,1
WAK,1613952000,3850,3447,142,6,11,0
WE,1613952000,1720,1555,92,0,6,0
TH,1613952000,73827,66639,2764,124,337,22
