Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1636070400,8495,7172,307,81,17,0
AP,1636070400,5091,4558,81,41,33,0
EA,1636070400,0,0,0,0,0,0
EF,1636070400,12240,10465,285,131,89,0
EIC,1636070400,7634,6821,253,53,38,0
G,1636070400,7038,6311,215,34,21,1
GRZ,1636070400,9275,8098,243,56,26,0
GTH,1636070400,11188,10200,211,118,78,0
HBN,1636070400,6383,5712,257,45,15,0
IK,1636070400,8282,7353,231,111,57,3
J,1636070400,5573,4800,85,39,16,0
KYF,1636070400,4898,4347,149,68,36,0
NDH,1636070400,3590,3217,71,34,12,0
SHK,1636070400,5893,5063,147,23,26,0
SHL,1636070400,2589,2309,116,35,9,0
SLF,1636070400,7986,7257,311,36,24,1
SM,1636070400,12208,10956,394,173,55,0
SOK,1636070400,7512,6612,191,53,16,1
SOM,1636070400,5010,4393,140,44,16,0
SON,1636070400,5288,4325,167,80,2,0
UH,1636070400,8213,6959,271,72,10,0
WAK,1636070400,12531,11153,332,84,46,0
WE,1636070400,3633,2837,109,63,29,0
TH,1636070400,160550,140918,4566,1474,671,6
