Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1588118400,51,37,3,1,1,0
AP,1588118400,68,61,4,0,6,0
EA,1588118400,21,12,1,5,0,0
EF,1588118400,133,123,2,0,2,0
EIC,1588118400,129,105,3,6,0,0
G,1588118400,151,79,5,8,7,0
GRZ,1588118400,424,279,27,21,10,3
GTH,1588118400,220,106,11,16,7,1
HBN,1588118400,22,15,1,2,0,0
IK,1588118400,121,105,4,0,2,0
J,1588118400,158,151,3,1,0,0
KYF,1588118400,39,35,0,1,0,0
NDH,1588118400,58,45,1,0,1,0
SHK,1588118400,56,49,1,0,0,0
SHL,1588118400,13,10,2,0,0,0
SLF,1588118400,63,55,0,5,1,0
SM,1588118400,94,65,2,2,2,0
SOK,1588118400,123,88,11,3,2,1
SOM,1588118400,36,34,0,0,0,0
SON,1588118400,98,54,2,10,3,0
UH,1588118400,74,58,2,2,1,0
WAK,1588118400,41,34,0,1,1,0
WE,1588118400,61,57,0,0,0,0
TH,1588118400,2254,1657,85,84,46,5
