Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1600300800,105,94,4,0,0,0
AP,1600300800,129,91,5,2,3,0
EA,1600300800,41,34,4,0,0,0
EF,1600300800,201,176,2,4,0,0
EIC,1600300800,171,160,11,0,0,0
G,1600300800,278,253,22,0,0,0
GRZ,1600300800,690,641,48,0,1,0
GTH,1600300800,353,311,30,1,2,0
HBN,1600300800,94,90,1,0,0,0
IK,1600300800,195,159,7,6,0,0
J,1600300800,197,182,3,4,1,0
KYF,1600300800,63,62,0,0,0,0
NDH,1600300800,75,72,2,0,0,0
SHK,1600300800,92,85,3,0,1,0
SHL,1600300800,33,29,2,0,1,0
SLF,1600300800,82,79,0,0,0,0
SM,1600300800,198,190,5,1,0,0
SOK,1600300800,171,155,12,1,0,0
SOM,1600300800,59,55,1,0,1,0
SON,1600300800,321,292,22,0,1,0
UH,1600300800,102,96,3,0,1,0
WAK,1600300800,114,107,2,0,0,0
WE,1600300800,120,107,0,0,0,0
TH,1600300800,3884,3520,189,19,12,0
