Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1595203200,79,73,4,0,0,0
AP,1595203200,77,71,4,0,0,0
EA,1595203200,31,28,2,0,0,0
EF,1595203200,140,138,2,0,0,0
EIC,1595203200,162,153,9,0,0,0
G,1595203200,260,237,22,0,0,0
GRZ,1595203200,668,619,48,0,0,0
GTH,1595203200,318,285,30,0,1,0
HBN,1595203200,83,74,1,0,2,0
IK,1595203200,144,132,6,1,1,0
J,1595203200,163,158,3,0,0,0
KYF,1595203200,52,52,0,0,0,0
NDH,1595203200,67,64,2,0,0,0
SHK,1595203200,73,70,3,0,0,0
SHL,1595203200,21,19,2,0,0,0
SLF,1595203200,72,72,0,0,0,0
SM,1595203200,162,151,4,1,0,0
SOK,1595203200,150,138,12,0,0,0
SOM,1595203200,41,38,1,0,1,0
SON,1595203200,306,282,22,0,0,0
UH,1595203200,92,89,3,0,0,0
WAK,1595203200,90,86,2,0,0,0
WE,1595203200,72,69,0,0,0,0
TH,1595203200,3323,3098,182,2,5,0
