Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1589500800,59,49,3,0,0,0
AP,1589500800,73,66,4,0,0,0
EA,1589500800,27,16,2,0,0,0
EF,1589500800,136,131,2,1,1,0
EIC,1589500800,139,118,7,0,0,1
G,1589500800,195,147,9,9,2,0
GRZ,1589500800,571,413,42,4,3,1
GTH,1589500800,271,209,24,1,1,0
HBN,1589500800,32,26,1,0,2,0
IK,1589500800,129,119,4,0,0,0
J,1589500800,159,155,3,0,0,0
KYF,1589500800,44,41,0,0,1,0
NDH,1589500800,61,59,1,0,0,0
SHK,1589500800,67,53,2,0,0,0
SHL,1589500800,15,11,2,2,0,0
SLF,1589500800,67,63,0,3,4,0
SM,1589500800,119,95,3,2,1,0
SOK,1589500800,138,112,12,1,0,0
SOM,1589500800,37,36,1,0,0,0
SON,1589500800,172,102,11,7,1,0
UH,1589500800,78,71,2,0,1,0
WAK,1589500800,57,40,2,0,0,0
WE,1589500800,65,63,0,0,0,0
TH,1589500800,2711,2195,137,30,17,2
