Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1603756800,262,133,4,37,3,0
AP,1603756800,212,166,6,13,3,0
EA,1603756800,53,44,4,1,0,0
EF,1603756800,455,297,3,31,17,0
EIC,1603756800,345,245,13,5,8,0
G,1603756800,401,313,22,4,7,0
GRZ,1603756800,772,686,48,6,4,0
GTH,1603756800,468,382,31,5,4,0
HBN,1603756800,158,106,1,17,5,0
IK,1603756800,282,235,7,5,2,0
J,1603756800,335,269,4,11,6,0
KYF,1603756800,89,74,0,2,1,0
NDH,1603756800,117,81,2,7,2,0
SHK,1603756800,247,150,4,11,6,0
SHL,1603756800,50,39,2,0,0,0
SLF,1603756800,150,118,0,7,0,0
SM,1603756800,386,236,7,40,10,0
SOK,1603756800,265,216,12,3,3,0
SOM,1603756800,189,119,2,7,4,0
SON,1603756800,349,306,25,10,1,0
UH,1603756800,231,148,4,14,11,0
WAK,1603756800,196,160,2,6,3,0
WE,1603756800,188,148,0,22,3,0
TH,1603756800,6200,4671,203,264,103,0
