Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1592006400,75,69,3,0,0,0
AP,1592006400,74,69,4,0,0,0
EA,1592006400,30,27,2,0,0,0
EF,1592006400,138,136,2,0,0,0
EIC,1592006400,158,145,9,0,0,0
G,1592006400,253,215,19,0,1,0
GRZ,1592006400,654,572,46,6,0,0
GTH,1592006400,307,267,30,0,1,0
HBN,1592006400,61,42,1,3,1,0
IK,1592006400,135,129,6,0,0,0
J,1592006400,161,156,3,0,0,0
KYF,1592006400,48,45,0,2,0,0
NDH,1592006400,65,59,2,0,0,0
SHK,1592006400,73,66,3,0,0,0
SHL,1592006400,20,17,2,0,0,0
SLF,1592006400,71,71,0,0,0,0
SM,1592006400,145,129,4,0,0,0
SOK,1592006400,149,134,12,0,0,0
SOM,1592006400,37,36,1,0,0,0
SON,1592006400,279,231,20,4,3,0
UH,1592006400,89,79,3,0,1,0
WAK,1592006400,78,72,2,0,1,0
WE,1592006400,69,68,0,0,0,0
TH,1592006400,3169,2834,174,15,8,0
