Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1633910400,7392,6858,293,24,7,0
AP,1633910400,4387,4260,80,2,7,0
EA,1633910400,0,0,0,0,0,0
EF,1633910400,9705,9187,276,51,35,1
EIC,1633910400,6691,6281,251,3,15,0
G,1633910400,6167,5831,207,18,6,0
GRZ,1633910400,8309,7747,240,1,3,0
GTH,1633910400,9363,8975,208,22,20,0
HBN,1633910400,5757,5424,254,14,10,1
IK,1633910400,6931,6606,219,14,11,0
J,1633910400,4792,4493,84,5,13,0
KYF,1633910400,3992,3687,145,6,7,0
NDH,1633910400,3137,3028,70,12,10,0
SHK,1633910400,5053,4765,133,1,5,0
SHL,1633910400,2321,2173,113,0,5,0
SLF,1633910400,7268,6839,297,-1,11,1
SM,1633910400,10700,10105,375,17,12,0
SOK,1633910400,6772,6405,185,30,5,0
SOM,1633910400,4475,4159,136,13,1,0
SON,1633910400,4481,4255,166,3,2,0
UH,1633910400,6973,6438,265,3,23,0
WAK,1633910400,10977,10434,328,11,18,0
WE,1633910400,2885,2638,105,3,10,1
TH,1633910400,138528,130588,4430,252,236,4
