Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1618099200,5874,4807,241,19,3,0
AP,1618099200,3178,2866,52,51,18,0
EA,1618099200,1499,1283,56,2,16,0
EF,1618099200,6813,6147,227,0,16,0
EIC,1618099200,5308,4783,210,8,25,6
G,1618099200,4544,3911,147,0,48,0
GRZ,1618099200,6470,4361,155,38,29,9
GTH,1618099200,6399,5662,178,42,68,1
HBN,1618099200,4379,4026,218,0,13,0
IK,1618099200,4959,4283,177,42,57,0
J,1618099200,3559,3178,61,24,16,0
KYF,1618099200,2900,2582,116,3,8,0
NDH,1618099200,2033,1884,51,2,9,0
SHK,1618099200,3815,3366,89,22,26,1
SHL,1618099200,1764,1540,100,5,6,0
SLF,1618099200,5429,4901,241,0,41,0
SM,1618099200,8401,7474,309,6,54,0
SOK,1618099200,5091,4650,119,47,56,0
SOM,1618099200,3121,2785,107,17,20,0
SON,1618099200,3222,2756,149,75,10,1
UH,1618099200,5395,4959,213,0,9,0
WAK,1618099200,6444,5391,190,18,54,0
WE,1618099200,2106,1903,95,23,17,0
TH,1618099200,102703,89498,3501,444,619,18
