Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1596067200,79,75,4,0,0,0
AP,1596067200,77,71,4,0,0,0
EA,1596067200,34,28,2,0,0,0
EF,1596067200,142,138,2,0,0,0
EIC,1596067200,162,153,9,0,0,0
G,1596067200,262,238,22,0,1,0
GRZ,1596067200,668,620,48,0,0,0
GTH,1596067200,319,288,30,0,0,0
HBN,1596067200,84,76,1,0,0,0
IK,1596067200,146,137,6,2,1,0
J,1596067200,163,160,3,0,0,0
KYF,1596067200,55,52,0,0,0,0
NDH,1596067200,67,65,2,0,0,0
SHK,1596067200,73,70,3,0,0,0
SHL,1596067200,21,19,2,0,0,0
SLF,1596067200,72,72,0,0,0,0
SM,1596067200,163,155,4,0,0,0
SOK,1596067200,151,138,12,0,0,0
SOM,1596067200,43,40,1,1,0,0
SON,1596067200,306,284,22,0,0,0
UH,1596067200,92,89,3,0,0,0
WAK,1596067200,92,87,2,0,1,0
WE,1596067200,90,77,0,0,1,0
TH,1596067200,3361,3132,182,3,4,0
