Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1591401600,71,61,3,0,0,0
AP,1591401600,74,69,4,1,0,0
EA,1591401600,28,26,2,0,0,0
EF,1591401600,138,134,2,0,0,0
EIC,1591401600,158,143,9,0,0,0
G,1591401600,251,200,19,0,0,0
GRZ,1591401600,625,557,46,0,2,0
GTH,1591401600,301,254,30,0,0,0
HBN,1591401600,56,38,1,0,3,0
IK,1591401600,135,126,6,0,1,0
J,1591401600,160,156,3,0,0,0
KYF,1591401600,45,45,0,0,0,0
NDH,1591401600,64,59,2,0,0,0
SHK,1591401600,72,64,3,0,0,0
SHL,1591401600,19,13,2,0,0,0
SLF,1591401600,71,67,0,0,0,0
SM,1591401600,138,117,3,-1,-1,0
SOK,1591401600,149,132,12,0,1,0
SOM,1591401600,37,36,1,0,0,0
SON,1591401600,258,204,17,10,4,0
UH,1591401600,84,75,3,1,0,0
WAK,1591401600,75,65,2,0,0,0
WE,1591401600,68,68,0,0,0,0
TH,1591401600,3077,2709,170,11,10,0
