Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1600473600,105,95,4,0,0,0
AP,1600473600,132,94,5,3,0,0
EA,1600473600,42,34,4,0,0,0
EF,1600473600,212,177,2,0,0,0
EIC,1600473600,173,160,11,2,0,0
G,1600473600,279,253,22,0,0,0
GRZ,1600473600,691,641,48,0,0,0
GTH,1600473600,357,314,30,1,1,0
HBN,1600473600,94,91,1,0,1,0
IK,1600473600,209,162,7,3,1,0
J,1600473600,197,183,3,0,1,0
KYF,1600473600,64,62,0,0,0,0
NDH,1600473600,75,72,2,0,0,0
SHK,1600473600,92,86,3,0,0,0
SHL,1600473600,33,29,2,0,0,0
SLF,1600473600,84,79,0,0,0,0
SM,1600473600,198,190,5,0,0,0
SOK,1600473600,173,155,12,0,0,0
SOM,1600473600,60,55,1,0,0,0
SON,1600473600,321,292,22,0,0,0
UH,1600473600,102,96,3,0,0,0
WAK,1600473600,119,107,2,5,0,0
WE,1600473600,121,109,0,0,0,0
TH,1600473600,3933,3536,189,14,4,0
