Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1598227200,80,75,4,1,0,0
AP,1598227200,83,76,4,0,0,0
EA,1598227200,36,32,4,0,0,0
EF,1598227200,169,154,2,3,0,0
EIC,1598227200,163,153,10,0,0,0
G,1598227200,271,246,22,0,2,0
GRZ,1598227200,685,628,48,0,0,0
GTH,1598227200,331,294,30,0,0,0
HBN,1598227200,90,84,1,0,0,0
IK,1598227200,158,147,6,0,0,0
J,1598227200,168,161,3,0,0,0
KYF,1598227200,61,55,0,3,0,0
NDH,1598227200,74,68,2,0,0,0
SHK,1598227200,77,71,3,0,1,0
SHL,1598227200,29,22,2,0,1,0
SLF,1598227200,78,72,0,0,0,0
SM,1598227200,193,171,5,1,1,0
SOK,1598227200,159,147,12,0,3,0
SOM,1598227200,49,45,1,0,0,0
SON,1598227200,312,288,22,0,-1,0
UH,1598227200,93,90,3,0,0,0
WAK,1598227200,105,97,2,1,0,0
WE,1598227200,100,94,0,2,0,0
TH,1598227200,3564,3270,186,11,7,0
