Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1592352000,75,69,4,0,0,0
AP,1592352000,74,70,4,0,0,0
EA,1592352000,21,19,1,-9,-8,-1
EF,1592352000,139,136,2,0,0,0
EIC,1592352000,159,146,9,1,0,0
G,1592352000,254,220,19,0,0,0
GRZ,1592352000,662,575,48,3,2,0
GTH,1592352000,309,269,30,2,1,0
HBN,1592352000,65,50,1,2,0,0
IK,1592352000,135,129,6,0,0,0
J,1592352000,161,156,3,0,0,0
KYF,1592352000,50,45,0,2,0,0
NDH,1592352000,65,60,2,0,0,0
SHK,1592352000,73,69,3,0,2,0
SHL,1592352000,20,17,2,0,0,0
SLF,1592352000,71,71,0,0,0,0
SM,1592352000,146,131,4,1,2,0
SOK,1592352000,149,136,12,0,0,0
SOM,1592352000,37,36,1,0,0,0
SON,1592352000,285,237,21,0,2,0
UH,1592352000,90,81,3,0,0,0
WAK,1592352000,80,73,2,-1,0,0
WE,1592352000,69,68,0,0,0,0
TH,1592352000,3189,2863,177,1,1,-1
