Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1610150400,3445,1766,48,44,4,0
AP,1610150400,1295,1044,18,0,16,0
EA,1610150400,725,440,18,6,9,0
EF,1610150400,3458,2842,83,55,72,1
EIC,1610150400,2727,2059,78,43,31,1
G,1610150400,2400,1893,93,31,-1,3
GRZ,1610150400,2718,2150,87,31,14,0
GTH,1610150400,2429,1818,79,5,30,3
HBN,1610150400,2678,1969,84,44,0,0
IK,1610150400,2450,1912,61,47,18,0
J,1610150400,2069,1515,22,63,13,1
KYF,1610150400,1343,1086,38,12,12,1
NDH,1610150400,1111,823,26,58,13,2
SHK,1610150400,1916,1290,46,34,10,0
SHL,1610150400,908,636,31,20,9,2
SLF,1610150400,2924,2081,89,12,35,0
SM,1610150400,3518,2750,95,191,59,2
SOK,1610150400,2526,1939,53,98,30,2
SOM,1610150400,1467,1137,38,15,19,1
SON,1610150400,2196,1738,84,30,0,4
UH,1610150400,3082,1760,90,71,13,0
WAK,1610150400,2727,1810,30,35,35,1
WE,1610150400,1160,923,31,25,11,0
TH,1610150400,51272,37381,1322,970,452,24
