Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1616976000,5451,4609,228,9,26,2
AP,1616976000,2865,2617,51,14,25,0
EA,1616976000,1350,1084,56,8,22,0
EF,1616976000,6199,5596,224,42,11,0
EIC,1616976000,4905,4417,186,9,32,2
G,1616976000,3993,3340,128,62,41,2
GRZ,1616976000,5570,4010,130,38,35,0
GTH,1616976000,5598,4897,172,70,66,0
HBN,1616976000,4211,3837,209,7,15,0
IK,1616976000,4248,3737,162,0,21,0
J,1616976000,3238,3004,61,7,20,0
KYF,1616976000,2653,2357,112,5,12,0
NDH,1616976000,1917,1768,49,10,2,0
SHK,1616976000,3388,3043,86,9,24,0
SHL,1616976000,1629,1415,95,1,9,2
SLF,1616976000,5055,4569,235,47,29,1
SM,1616976000,7619,6690,283,30,61,1
SOK,1616976000,4726,3983,115,8,46,3
SOM,1616976000,2820,2448,104,19,28,0
SON,1616976000,2965,2688,147,4,9,0
UH,1616976000,5165,4789,213,14,11,0
WAK,1616976000,5635,4556,170,28,69,0
WE,1616976000,1942,1772,93,0,5,0
TH,1616976000,93142,81226,3309,441,619,13
