Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1603152000,157,116,4,9,0,0
AP,1603152000,173,148,6,1,1,0
EA,1603152000,51,41,4,2,0,0
EF,1603152000,314,253,3,15,0,0
EIC,1603152000,294,175,11,6,2,0
G,1603152000,362,283,22,1,9,0
GRZ,1603152000,739,664,48,5,3,0
GTH,1603152000,421,353,31,4,6,0
HBN,1603152000,104,96,1,1,0,0
IK,1603152000,253,216,7,3,3,0
J,1603152000,283,243,4,9,2,0
KYF,1603152000,78,70,0,1,0,0
NDH,1603152000,85,75,2,3,0,0
SHK,1603152000,168,118,4,7,0,0
SHL,1603152000,41,35,2,1,2,0
SLF,1603152000,124,110,0,2,2,0
SM,1603152000,263,212,7,6,5,0
SOK,1603152000,235,201,12,2,2,0
SOM,1603152000,133,84,2,4,4,0
SON,1603152000,332,300,25,0,0,0
UH,1603152000,173,118,4,11,1,0
WAK,1603152000,167,144,2,2,2,0
WE,1603152000,148,145,0,3,1,0
TH,1603152000,5098,4200,201,98,45,0
