Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1595635200,79,73,4,0,0,0
AP,1595635200,77,71,4,0,0,0
EA,1595635200,32,28,2,0,0,0
EF,1595635200,140,138,2,0,0,0
EIC,1595635200,162,153,9,0,0,0
G,1595635200,261,237,22,0,0,0
GRZ,1595635200,668,620,48,0,0,0
GTH,1595635200,319,286,30,1,1,0
HBN,1595635200,84,75,1,0,0,0
IK,1595635200,144,135,6,0,1,0
J,1595635200,163,160,3,0,0,0
KYF,1595635200,55,52,0,0,0,0
NDH,1595635200,67,64,2,0,0,0
SHK,1595635200,73,70,3,0,0,0
SHL,1595635200,21,19,2,0,0,0
SLF,1595635200,72,72,0,0,0,0
SM,1595635200,162,154,4,0,1,0
SOK,1595635200,150,138,12,0,0,0
SOM,1595635200,41,40,1,0,0,0
SON,1595635200,306,284,22,0,0,0
UH,1595635200,92,89,3,0,0,0
WAK,1595635200,92,86,2,0,0,0
WE,1595635200,81,72,0,0,0,0
TH,1595635200,3341,3116,182,1,3,0
