Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1588291200,52,42,3,0,1,0
AP,1588291200,69,62,4,0,1,0
EA,1588291200,21,12,1,0,0,0
EF,1588291200,133,127,2,0,3,0
EIC,1588291200,130,107,3,1,1,0
G,1588291200,159,85,6,1,4,0
GRZ,1588291200,449,298,27,4,10,0
GTH,1588291200,240,115,14,3,3,0
HBN,1588291200,23,15,1,0,0,0
IK,1588291200,121,109,4,0,1,0
J,1588291200,158,151,3,0,0,0
KYF,1588291200,41,34,0,2,1,0
NDH,1588291200,59,48,1,0,2,0
SHK,1588291200,58,49,1,0,0,0
SHL,1588291200,13,11,2,0,0,0
SLF,1588291200,63,55,0,0,0,0
SM,1588291200,98,67,3,0,2,0
SOK,1588291200,126,91,11,0,2,0
SOM,1588291200,37,34,1,1,1,0
SON,1588291200,105,60,4,0,5,0
UH,1588291200,76,63,2,0,0,0
WAK,1588291200,41,34,0,0,0,0
WE,1588291200,63,58,0,0,0,0
TH,1588291200,2335,1727,93,12,37,0
