Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1615939200,5126,4455,216,46,27,4
AP,1615939200,2640,2445,51,26,12,0
EA,1615939200,1172,989,56,37,5,0
EF,1615939200,5709,5209,221,64,-2,12
EIC,1615939200,4570,4166,151,71,34,0
G,1615939200,3424,3055,121,38,14,1
GRZ,1615939200,4618,3662,123,113,22,0
GTH,1615939200,4878,4377,169,16,29,0
HBN,1615939200,4066,3686,199,16,22,0
IK,1615939200,3868,3405,154,34,19,0
J,1615939200,3063,2873,61,18,13,0
KYF,1615939200,2466,2167,108,29,19,0
NDH,1615939200,1814,1667,47,41,6,1
SHK,1615939200,3145,2866,82,27,20,1
SHL,1615939200,1508,1282,90,14,10,1
SLF,1615939200,4748,4318,226,28,21,1
SM,1615939200,6912,6020,265,75,48,0
SOK,1615939200,4136,3671,104,56,17,1
SOM,1615939200,2497,2225,98,23,17,2
SON,1615939200,2840,2622,145,14,9,0
UH,1615939200,4987,4544,210,18,13,0
WAK,1615939200,4827,4046,161,105,42,0
WE,1615939200,1857,1708,93,8,7,0
TH,1615939200,84871,75458,3151,917,424,24
