Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1681603200,40620,39979,541,0,5,0
AP,1681603200,32727,32528,154,0,8,0
EA,1681603200,0,0,0,0,0,0
EF,1681603200,81278,80530,628,0,6,0
EIC,1681603200,47449,46995,387,0,5,0
G,1681603200,36960,36511,414,0,2,0
GRZ,1681603200,39623,39116,453,0,4,0
GTH,1681603200,53188,52763,384,0,8,0
HBN,1681603200,28402,27897,444,0,1,0
IK,1681603200,48749,48261,462,0,4,0
J,1681603200,47496,47181,189,0,12,0
KYF,1681603200,26983,26676,277,0,4,0
NDH,1681603200,29309,29134,115,0,3,0
SHK,1681603200,38110,37799,262,0,6,0
SHL,1681603200,12940,12717,213,0,2,0
SLF,1681603200,42248,41586,609,0,7,0
SM,1681603200,57240,56421,777,0,3,0
SOK,1681603200,34638,34228,356,0,1,0
SOM,1681603200,27812,27519,272,0,0,0
SON,1681603200,24772,24434,311,0,3,0
UH,1681603200,44026,43546,454,0,1,0
WAK,1681603200,65213,64629,472,0,21,0
WE,1681603200,27654,27426,201,0,1,0
TH,1681603200,887437,877876,8375,0,107,0
