Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1613347200,4600,3864,185,6,61,1
AP,1613347200,2177,1906,39,1,23,0
EA,1613347200,949,858,44,3,6,0
EF,1613347200,4805,4454,159,3,57,2
EIC,1613347200,3884,3502,135,0,31,0
G,1613347200,2914,2676,117,7,22,0
GRZ,1613347200,3410,3183,116,1,14,2
GTH,1613347200,4088,3618,136,8,38,2
HBN,1613347200,3577,3179,161,25,14,3
IK,1613347200,3244,2954,118,47,21,2
J,1613347200,2765,2601,44,0,12,0
KYF,1613347200,1915,1741,86,1,7,3
NDH,1613347200,1564,1450,42,5,16,0
SHK,1613347200,2655,2441,74,5,10,0
SHL,1613347200,1227,1072,77,4,9,0
SLF,1613347200,4234,3840,197,33,14,2
SM,1613347200,5481,4824,194,30,48,2
SOK,1613347200,3346,3040,80,5,15,0
SOM,1613347200,2029,1851,79,2,14,1
SON,1613347200,2639,2451,133,3,12,0
UH,1613347200,4298,3833,177,34,23,3
WAK,1613347200,3700,3320,130,6,21,3
WE,1613347200,1678,1505,91,0,13,0
TH,1613347200,71179,64163,2614,229,501,26
