Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1594857600,79,72,4,0,0,0
AP,1594857600,77,70,4,0,0,0
EA,1594857600,31,28,2,0,0,0
EF,1594857600,140,138,2,0,0,0
EIC,1594857600,162,153,9,0,0,0
G,1594857600,259,236,22,0,1,0
GRZ,1594857600,668,619,48,0,1,0
GTH,1594857600,317,283,30,0,0,0
HBN,1594857600,83,71,1,0,0,0
IK,1594857600,140,130,6,3,0,0
J,1594857600,163,158,3,0,0,0
KYF,1594857600,52,52,0,0,0,0
NDH,1594857600,66,64,2,0,0,0
SHK,1594857600,73,70,3,0,0,0
SHL,1594857600,21,19,2,0,0,0
SLF,1594857600,72,71,0,0,0,0
SM,1594857600,161,148,4,0,0,0
SOK,1594857600,150,138,12,0,0,0
SOM,1594857600,41,36,1,1,0,0
SON,1594857600,306,280,22,0,0,0
UH,1594857600,92,89,3,0,0,0
WAK,1594857600,90,85,2,1,0,0
WE,1594857600,72,69,0,0,0,0
TH,1594857600,3315,3079,182,5,2,0
