Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1635033600,7765,6955,294,13,12,0
AP,1635033600,4595,4346,80,3,12,0
EA,1635033600,0,0,0,0,0,0
EF,1635033600,10586,9604,276,0,15,0
EIC,1635033600,6969,6484,252,35,12,0
G,1635033600,6429,6006,208,0,24,0
GRZ,1635033600,8700,7827,240,23,4,0
GTH,1635033600,9984,9324,208,25,61,0
HBN,1635033600,5916,5542,256,0,12,0
IK,1635033600,7429,6791,221,22,31,0
J,1635033600,5084,4628,84,17,7,0
KYF,1635033600,4447,3901,147,38,30,1
NDH,1635033600,3246,3082,70,3,8,0
SHK,1635033600,5364,4882,136,27,10,0
SHL,1635033600,2419,2216,114,4,5,0
SLF,1635033600,7509,7020,301,4,18,0
SM,1635033600,11191,10420,384,0,35,0
SOK,1635033600,7083,6452,189,2,7,0
SOM,1635033600,4619,4260,136,0,14,0
SON,1635033600,4658,4294,166,0,2,0
UH,1635033600,7438,6711,267,24,8,0
WAK,1635033600,11563,10722,328,12,40,0
WE,1635033600,3162,2702,105,0,1,0
TH,1635033600,146156,134169,4462,252,368,1
