Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1623110400,6856,6492,291,8,17,0
AP,1623110400,4116,4008,78,1,2,0
EA,1623110400,1939,1845,75,1,4,0
EF,1623110400,8593,8261,265,12,3,0
EIC,1623110400,6211,5942,236,1,8,1
G,1623110400,5682,5448,197,0,5,0
GRZ,1623110400,7841,7429,220,2,26,0
GTH,1623110400,8612,8297,203,7,14,0
HBN,1623110400,5343,5016,240,6,14,0
IK,1623110400,6495,6235,218,2,7,0
J,1623110400,4328,4215,79,1,4,0
KYF,1623110400,3653,3472,142,10,6,0
NDH,1623110400,2931,2841,70,1,4,0
SHK,1623110400,4715,4569,121,1,5,0
SHL,1623110400,2172,2048,113,-1,1,0
SLF,1623110400,6765,6426,285,-1,5,0
SM,1623110400,9989,9540,368,5,16,0
SOK,1623110400,6423,6200,172,4,13,0
SOM,1623110400,4158,3989,130,1,3,0
SON,1623110400,4216,3979,162,4,11,0
UH,1623110400,6355,6012,255,9,8,0
WAK,1623110400,8262,7955,239,3,20,0
WE,1623110400,2608,2488,102,0,3,0
TH,1623110400,128263,122707,4261,77,199,1
