Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1654387200,31498,30651,468,0,35,0
AP,1654387200,27130,26633,129,0,31,0
EA,1654387200,0,0,0,0,0,0
EF,1654387200,64643,63913,524,0,7,0
EIC,1654387200,36582,35924,337,0,48,0
G,1654387200,28998,28562,355,0,16,0
GRZ,1654387200,33319,32658,370,0,20,0
GTH,1654387200,43374,42906,339,0,21,0
HBN,1654387200,23617,23074,399,0,21,0
IK,1654387200,38414,37828,426,0,31,0
J,1654387200,35761,34855,145,0,122,0
KYF,1654387200,22282,21785,241,0,29,0
NDH,1654387200,24017,23754,101,0,9,0
SHK,1654387200,30091,29591,221,0,30,0
SHL,1654387200,10449,10218,179,0,10,0
SLF,1654387200,35592,34953,543,0,15,0
SM,1654387200,44244,43408,648,0,19,0
SOK,1654387200,29617,29105,331,0,25,0
SOM,1654387200,23158,22864,240,0,9,0
SON,1654387200,20242,19742,285,0,35,0
UH,1654387200,34962,34356,414,0,35,0
WAK,1654387200,51253,50518,445,0,52,0
WE,1654387200,22060,21436,157,0,53,0
TH,1654387200,711303,698734,7297,0,673,0
