Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1615507200,5003,4394,208,10,11,0
AP,1615507200,2567,2381,51,5,13,1
EA,1615507200,1087,965,49,3,4,0
EF,1615507200,5553,5079,198,42,18,0
EIC,1615507200,4454,4054,151,9,14,3
G,1615507200,3293,2978,120,38,10,0
GRZ,1615507200,4234,3532,122,60,17,0
GTH,1615507200,4747,4268,168,40,20,0
HBN,1615507200,4023,3576,198,15,13,1
IK,1615507200,3719,3285,152,44,12,0
J,1615507200,3019,2809,59,6,7,0
KYF,1615507200,2400,2079,106,34,10,1
NDH,1615507200,1773,1617,46,12,5,2
SHK,1615507200,3056,2793,79,12,15,0
SHL,1615507200,1441,1231,89,20,0,1
SLF,1615507200,4657,4237,223,12,17,2
SM,1615507200,6663,5851,246,78,30,3
SOK,1615507200,3971,3571,98,60,32,0
SOM,1615507200,2403,2156,96,17,10,1
SON,1615507200,2807,2584,144,5,5,0
UH,1615507200,4904,4431,210,26,21,2
WAK,1615507200,4533,3863,157,31,18,1
WE,1615507200,1828,1674,93,9,5,0
TH,1615507200,82135,73408,3063,588,307,18
