Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1606435200,927,541,6,17,27,0
AP,1606435200,532,428,8,13,4,0
EA,1606435200,150,102,5,6,2,0
EF,1606435200,1376,1001,21,14,43,0
EIC,1606435200,849,630,20,35,12,0
G,1606435200,838,604,27,46,10,0
GRZ,1606435200,1191,943,50,34,16,0
GTH,1606435200,862,636,39,13,12,0
HBN,1606435200,1065,422,11,21,2,0
IK,1606435200,815,518,7,16,30,0
J,1606435200,725,558,7,25,12,0
KYF,1606435200,444,257,7,20,7,0
NDH,1606435200,360,228,8,2,8,0
SHK,1606435200,613,433,13,14,21,1
SHL,1606435200,154,107,2,7,2,0
SLF,1606435200,636,371,13,19,23,3
SM,1606435200,1027,743,22,51,28,0
SOK,1606435200,601,388,13,27,12,0
SOM,1606435200,561,331,6,38,8,1
SON,1606435200,823,541,37,67,15,0
UH,1606435200,860,506,18,23,14,0
WAK,1606435200,510,322,4,23,5,0
WE,1606435200,445,377,1,10,3,0
TH,1606435200,16364,10987,345,541,316,5
