Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1597622400,79,75,4,0,0,0
AP,1597622400,83,73,4,0,0,0
EA,1597622400,36,32,4,0,0,0
EF,1597622400,161,145,2,1,0,0
EIC,1597622400,163,152,10,0,0,0
G,1597622400,271,241,22,0,0,0
GRZ,1597622400,680,621,48,1,0,0
GTH,1597622400,327,289,30,1,0,0
HBN,1597622400,89,83,1,0,0,0
IK,1597622400,154,145,6,0,0,0
J,1597622400,165,160,3,0,0,0
KYF,1597622400,56,55,0,0,0,0
NDH,1597622400,72,65,2,0,0,0
SHK,1597622400,75,70,3,0,0,0
SHL,1597622400,26,19,2,0,0,0
SLF,1597622400,75,72,0,2,0,0
SM,1597622400,186,166,5,2,2,0
SOK,1597622400,159,143,12,0,0,0
SOM,1597622400,47,42,1,0,0,0
SON,1597622400,311,287,22,0,0,0
UH,1597622400,92,89,3,0,0,0
WAK,1597622400,101,97,2,0,1,0
WE,1597622400,97,92,0,0,0,0
TH,1597622400,3505,3213,186,7,3,0
