Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1680739200,40598,39916,540,0,7,0
AP,1680739200,32723,32486,153,4,3,0
EA,1680739200,0,0,0,0,0,0
EF,1680739200,81247,80405,628,12,39,0
EIC,1680739200,47425,46953,387,5,4,0
G,1680739200,36945,36484,413,2,6,0
GRZ,1680739200,39604,39063,452,0,5,0
GTH,1680739200,53173,52721,383,2,2,0
HBN,1680739200,28391,27861,443,12,5,0
IK,1680739200,48735,48219,462,2,5,0
J,1680739200,47459,47096,188,0,39,0
KYF,1680739200,26976,26655,277,0,2,0
NDH,1680739200,29279,29098,113,4,2,0
SHK,1680739200,38063,37744,262,8,8,0
SHL,1680739200,12934,12709,213,3,5,0
SLF,1680739200,42230,41544,607,5,5,0
SM,1680739200,57211,56379,772,2,3,0
SOK,1680739200,34630,34188,356,4,12,0
SOM,1680739200,27804,27507,271,3,2,0
SON,1680739200,24767,24396,311,2,6,0
UH,1680739200,44020,43526,454,0,1,0
WAK,1680739200,65194,64509,472,3,14,0
WE,1680739200,27640,27404,201,9,5,0
TH,1680739200,887048,876863,8358,82,180,0
