Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1616112000,5189,4476,217,19,7,1
AP,1616112000,2654,2474,51,14,10,0
EA,1616112000,1205,994,56,19,0,0
EF,1616112000,5798,5226,222,29,10,1
EIC,1616112000,4664,4207,163,63,11,12
G,1616112000,3568,3083,121,99,15,0
GRZ,1616112000,4819,3714,126,104,31,3
GTH,1616112000,5096,4462,171,99,45,1
HBN,1616112000,4095,3718,199,16,24,0
IK,1616112000,3929,3440,158,36,13,2
J,1616112000,3105,2910,61,17,20,0
KYF,1616112000,2503,2195,110,16,15,2
NDH,1616112000,1820,1682,47,1,8,0
SHK,1616112000,3190,2894,83,17,13,0
SHL,1616112000,1536,1299,92,16,7,1
SLF,1616112000,4800,4344,228,20,15,1
SM,1616112000,7072,6121,269,83,49,3
SOK,1616112000,4236,3703,104,45,20,0
SOM,1616112000,2563,2247,99,40,10,0
SON,1616112000,2870,2633,145,26,1,0
UH,1616112000,5037,4606,210,30,28,0
WAK,1616112000,4975,4136,163,51,53,0
WE,1616112000,1864,1717,93,7,6,0
TH,1616112000,86588,76281,3188,867,411,27
