Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1599868800,100,91,4,0,0,0
AP,1599868800,102,84,4,0,0,0
EA,1599868800,39,34,4,0,0,0
EF,1599868800,186,174,2,0,0,0
EIC,1599868800,171,160,11,0,0,0
G,1599868800,275,250,22,0,0,0
GRZ,1599868800,690,639,48,0,0,0
GTH,1599868800,348,308,30,5,0,0
HBN,1599868800,93,89,1,0,0,0
IK,1599868800,173,154,7,0,1,0
J,1599868800,192,179,3,5,2,0
KYF,1599868800,63,62,0,0,0,0
NDH,1599868800,75,72,2,0,0,0
SHK,1599868800,92,78,3,1,0,0
SHL,1599868800,33,27,2,2,0,0
SLF,1599868800,80,78,0,0,0,0
SM,1599868800,197,188,5,1,0,0
SOK,1599868800,170,150,12,0,0,0
SOM,1599868800,58,53,1,0,1,0
SON,1599868800,318,291,22,1,1,0
UH,1599868800,102,92,3,0,0,0
WAK,1599868800,112,106,2,0,0,0
WE,1599868800,111,105,0,0,1,0
TH,1599868800,3780,3464,188,15,6,0
