Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1601251200,109,102,4,0,0,0
AP,1601251200,142,116,5,0,0,0
EA,1601251200,43,37,4,0,0,0
EF,1601251200,225,210,2,0,1,0
EIC,1601251200,178,161,11,0,0,0
G,1601251200,285,257,22,2,0,0
GRZ,1601251200,696,643,48,0,0,0
GTH,1601251200,365,330,30,0,3,0
HBN,1601251200,94,91,1,0,0,0
IK,1601251200,215,183,7,0,7,0
J,1601251200,211,194,3,0,1,0
KYF,1601251200,65,63,0,0,0,0
NDH,1601251200,76,74,2,0,0,0
SHK,1601251200,100,90,3,0,0,0
SHL,1601251200,33,31,2,0,0,0
SLF,1601251200,92,86,0,0,2,0
SM,1601251200,200,193,6,0,1,0
SOK,1601251200,176,160,12,0,0,0
SOM,1601251200,62,59,1,0,0,0
SON,1601251200,323,299,22,0,1,0
UH,1601251200,112,100,3,0,0,0
WAK,1601251200,132,113,2,0,1,0
WE,1601251200,122,121,0,0,1,0
TH,1601251200,4056,3713,190,2,18,0
