Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1613779200,4683,4021,196,12,8,4
AP,1613779200,2306,2016,39,17,8,0
EA,1613779200,974,877,44,3,1,0
EF,1613779200,5023,4503,164,50,18,3
EIC,1613779200,4032,3632,141,35,15,0
G,1613779200,2998,2712,118,8,3,0
GRZ,1613779200,3464,3236,119,0,11,0
GTH,1613779200,4220,3771,139,20,18,0
HBN,1613779200,3659,3274,164,17,0,0
IK,1613779200,3326,3027,129,13,11,3
J,1613779200,2839,2658,56,21,5,0
KYF,1613779200,2027,1780,89,6,5,0
NDH,1613779200,1604,1494,43,5,6,0
SHK,1613779200,2784,2492,75,25,3,0
SHL,1613779200,1269,1112,83,7,2,0
SLF,1613779200,4301,3892,205,0,5,0
SM,1613779200,5765,5045,209,48,41,0
SOK,1613779200,3470,3115,85,16,12,0
SOM,1613779200,2106,1891,84,14,4,0
SON,1613779200,2671,2470,139,0,0,0
UH,1613779200,4425,3945,186,0,17,0
WAK,1613779200,3836,3411,142,27,12,0
WE,1613779200,1711,1541,92,0,9,0
TH,1613779200,73493,65915,2741,344,214,10
