Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1598918400,96,75,4,2,0,0
AP,1598918400,88,79,4,1,0,0
EA,1598918400,38,32,4,0,0,0
EF,1598918400,175,164,2,2,1,0
EIC,1598918400,170,154,10,0,1,0
G,1598918400,272,249,22,0,0,0
GRZ,1598918400,687,634,48,0,0,0
GTH,1598918400,338,301,30,1,1,0
HBN,1598918400,90,87,1,0,1,0
IK,1598918400,158,151,6,0,0,0
J,1598918400,177,166,3,1,3,0
KYF,1598918400,62,57,0,0,1,0
NDH,1598918400,75,69,2,0,0,0
SHK,1598918400,79,74,3,0,1,0
SHL,1598918400,30,24,2,0,0,0
SLF,1598918400,78,74,0,0,0,0
SM,1598918400,195,184,5,-1,0,0
SOK,1598918400,164,147,12,0,0,0
SOM,1598918400,54,46,1,0,0,0
SON,1598918400,312,288,22,0,0,0
UH,1598918400,95,90,3,1,0,0
WAK,1598918400,107,101,2,0,2,0
WE,1598918400,104,97,0,0,0,0
TH,1598918400,3644,3343,186,7,11,0
