Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1612483200,4473,3430,150,9,48,1
AP,1612483200,2051,1772,37,10,9,0
EA,1612483200,908,830,29,1,13,0
EF,1612483200,4613,4026,144,51,15,5
EIC,1612483200,3717,3171,126,38,24,2
G,1612483200,2823,2540,114,15,5,1
GRZ,1612483200,3332,3041,107,11,17,0
GTH,1612483200,3829,3196,128,67,35,1
HBN,1612483200,3448,3020,142,24,45,3
IK,1612483200,3124,2773,113,19,14,3
J,1612483200,2693,2440,43,19,22,0
KYF,1612483200,1851,1632,72,8,19,1
NDH,1612483200,1523,1345,40,29,10,0
SHK,1612483200,2553,2297,70,13,23,0
SHL,1612483200,1181,987,74,11,5,2
SLF,1612483200,4102,3664,161,10,16,1
SM,1612483200,5077,4250,174,55,53,1
SOK,1612483200,3170,2830,64,24,36,0
SOM,1612483200,1953,1716,71,12,19,0
SON,1612483200,2607,2335,124,23,12,0
UH,1612483200,4092,3376,173,17,37,3
WAK,1612483200,3506,3045,114,18,30,5
WE,1612483200,1601,1408,82,0,8,0
TH,1612483200,68227,59124,2352,484,515,29
