Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1605312000,555,333,4,21,10,0
AP,1605312000,408,308,7,0,6,0
EA,1605312000,101,70,5,0,2,0
EF,1605312000,1004,681,14,44,33,1
EIC,1605312000,642,440,16,6,14,1
G,1605312000,612,440,26,7,6,0
GRZ,1605312000,948,799,48,10,9,0
GTH,1605312000,641,474,31,10,5,0
HBN,1605312000,510,206,4,21,2,1
IK,1605312000,462,322,7,10,4,0
J,1605312000,522,417,4,8,3,0
KYF,1605312000,257,139,3,6,4,2
NDH,1605312000,207,150,2,9,5,0
SHK,1605312000,453,296,10,14,4,1
SHL,1605312000,103,70,2,2,0,0
SLF,1605312000,354,195,4,16,8,0
SM,1605312000,662,506,12,0,11,0
SOK,1605312000,358,284,12,0,3,0
SOM,1605312000,300,225,2,0,1,0
SON,1605312000,486,389,29,15,4,1
UH,1605312000,499,283,9,0,7,0
WAK,1605312000,302,248,3,0,4,0
WE,1605312000,369,281,0,7,7,0
TH,1605312000,10755,7556,254,206,152,7
