Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1596326400,79,75,4,0,0,0
AP,1596326400,78,71,4,0,0,0
EA,1596326400,35,29,2,0,0,0
EF,1596326400,142,138,2,0,0,0
EIC,1596326400,162,153,9,0,0,0
G,1596326400,263,238,22,0,0,0
GRZ,1596326400,668,620,48,0,0,0
GTH,1596326400,319,288,30,0,0,0
HBN,1596326400,84,79,1,0,0,0
IK,1596326400,146,140,6,0,2,0
J,1596326400,163,160,3,0,0,0
KYF,1596326400,55,53,0,0,0,0
NDH,1596326400,67,65,2,0,0,0
SHK,1596326400,73,70,3,0,0,0
SHL,1596326400,21,19,2,0,0,0
SLF,1596326400,72,72,0,0,0,0
SM,1596326400,168,157,4,1,1,0
SOK,1596326400,151,138,12,0,0,0
SOM,1596326400,43,40,1,0,0,0
SON,1596326400,306,284,22,0,0,0
UH,1596326400,92,89,3,0,0,0
WAK,1596326400,94,87,2,0,0,0
WE,1596326400,90,78,0,0,1,0
TH,1596326400,3371,3143,182,1,4,0
