Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1592265600,75,69,4,0,0,1
AP,1592265600,74,70,4,0,0,0
EA,1592265600,30,27,2,0,0,0
EF,1592265600,139,136,2,0,0,0
EIC,1592265600,158,146,9,0,0,0
G,1592265600,254,220,19,1,3,0
GRZ,1592265600,659,573,48,4,-1,2
GTH,1592265600,307,268,30,0,1,0
HBN,1592265600,63,50,1,0,6,0
IK,1592265600,135,129,6,0,0,0
J,1592265600,161,156,3,0,0,0
KYF,1592265600,48,45,0,0,0,0
NDH,1592265600,65,60,2,0,0,0
SHK,1592265600,73,67,3,0,1,0
SHL,1592265600,20,17,2,0,0,0
SLF,1592265600,71,71,0,0,0,0
SM,1592265600,145,129,4,0,0,0
SOK,1592265600,149,136,12,0,0,0
SOM,1592265600,37,36,1,0,0,0
SON,1592265600,285,235,21,6,1,1
UH,1592265600,90,81,3,1,1,0
WAK,1592265600,81,73,2,1,0,0
WE,1592265600,69,68,0,0,0,0
TH,1592265600,3188,2862,178,13,12,4
