Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1600646400,105,100,4,0,5,0
AP,1600646400,135,96,5,2,2,0
EA,1600646400,42,34,4,0,0,0
EF,1600646400,215,182,2,3,3,0
EIC,1600646400,174,160,11,1,0,0
G,1600646400,280,253,22,1,0,0
GRZ,1600646400,692,641,48,1,0,0
GTH,1600646400,359,316,30,1,1,0
HBN,1600646400,94,91,1,0,0,0
IK,1600646400,210,163,7,1,1,0
J,1600646400,197,186,3,0,3,0
KYF,1600646400,64,62,0,0,0,0
NDH,1600646400,75,72,2,0,0,0
SHK,1600646400,97,88,3,2,1,0
SHL,1600646400,33,29,2,0,0,0
SLF,1600646400,85,79,0,1,0,0
SM,1600646400,198,190,5,0,0,0
SOK,1600646400,175,157,12,2,1,0
SOM,1600646400,61,56,1,1,0,0
SON,1600646400,321,294,22,0,2,0
UH,1600646400,105,97,3,3,0,0
WAK,1600646400,120,109,2,1,2,0
WE,1600646400,121,110,0,0,0,0
TH,1600646400,3958,3565,189,20,21,0
